StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Browser check_Browser,Browser check_Version,Browser check_Operating System,Browser check_Resolution,Self_Nat_Overlap,NTIN.Q1,NTIN.Q2a,NTIN.Q2a_7_TEXT,NTIN.Q2b,NTIN.Q2b_7_TEXT,NTIN.Q3,NTIN.Q3_4_TEXT,NTIN.Q4,NTIN.Q5,NTIN.Q6,NTIN.Q7,Big five_1,Big five_2,Big five_3,Big five_4,Big five_5,Big five_6,Big five_7,Big five_8,Big five_9,Big five_10,Big five_11,Big five_12,Big five_13,Big five_14,Big five_15,Big five_16,Big five_17,Big five_18,Big five_19,Big five_20,Big five_21,Big five_22,Big five_23,Big five_24,Big five_25,Big five_26,Big five_27,Big five_28,Big five_29,Big five_30,Big five_31,Big five_32,Big five_33,Big five_34,Big five_35,Big five_36,Big five_37,Big five_38,Big five_39,Big five_40,Big five_41,Big five_42,Big five_43,Big five_44,Demo.Q1,Demo.Q2,Demo.Q3,Demo.Q3_8_TEXT,Demo.Q4,Demo.Q4_1_TEXT,Demo.Q4_2_TEXT,Demo.Q4_3_TEXT,Demo.Q4_4_TEXT,Demo.Q5,Demo.Q6,Demo.Q6_1_TEXT,Demo.Q6_2_TEXT,Demo.Q6_3_TEXT,Demo.Q6_4_TEXT,Demo.Q7,Demo.Q8,Demo.Q9,Demo.Q9_8_TEXT,Demo.Q10,Demo.Q11,Demo.Q11_4_TEXT,Demo.Q12,Demo.Q13,Demo.Q14,SC0,SC1,SC2,SC3,SC4,workerID,perfKey,browser_check,testSeq
2019-02-25 11:59:49,2019-02-25 12:43:41,0,201.175.202.24,100,2632,1,2019-02-25 12:43:41,R_1eqMOlFfHCZQfV1,,,,,19.0438995361328125,-98.19840240478515625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1366x768,6,1,"1,2,4,5",,,,1,,1,n/a,No,everything that is not man made,49,45,49,45,49,46,49,45,48,48,49,45,49,45,49,48,45,45,45,45,45,48,45,48,48,48,45,49,45,49,45,49,48,48,45,49,45,48,46,49,48,48,45,48,1988,1,1,,2,,0-31,,,3,2,,31,,,10,2,16,,12,1,,1,n/a,"Thank you! ",37,39,43,12,40,AT3C00TKZK13L,PEB2bSC0TS1136842WqYYm,pass,01803
2019-02-25 12:47:45,2019-02-25 12:47:48,0,75.86.24.233,100,3,1,2019-02-25 12:47:49,R_2fCglc8HH5m60kz,,,,,43.082794189453125,-88.0269012451171875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.3,1536x864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A1KXESMB9K7504,XXXX,small,XXXX
2019-02-25 11:58:50,2019-02-25 12:49:50,0,73.77.190.239,100,3059,1,2019-02-25 12:49:50,R_uvUPXmPZJG1JaJH,,,,,29.7805023193359375,-95.51290130615234375,anonymous,EN,Chrome,72.0.3626.109,Linux x86_64,1360x768,4,3,,,,,1,,2,"Not really, my experience in nature has been both good (idyllic) and bad (hurricanes).  ",It can get a little tedious and dirty.,Lack of urbanization.,47,46,49,45,48,47,48,46,48,48,47,46,49,46,47,46,48,46,45,47,47,48,46,48,47,47,46,49,46,47,47,47,48,48,46,48,47,49,46,47,46,48,46,47,1969,1,"1,4",,3,,,8,,3,1,40,,,,0,2,16,,14,1,,1,n/a,"No, it is a pretty good HIT as it is.",24,34,40,14,34,A36QBKROJ4J9EJ,PEB2bSC1TS2089143WqYYm,pass,01801
2019-02-25 12:23:03,2019-02-25 12:50:15,0,107.219.126.149,100,1632,1,2019-02-25 12:50:16,R_OD7KDUXT1v44Yil,,,,,41.5930023193359375,-88.05069732666015625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1920x1080,7,1,"1,2,3,4,5,6",,,,"1,2,3",,3,"If there is bad weather or bad natural occurrences that can negatively affect a person. ",No,Everything that exists in reality.,48,48,48,49,49,45,48,47,46,49,49,46,46,48,46,48,48,49,49,49,45,45,48,45,48,46,48,48,48,49,48,48,46,45,46,48,48,45,46,49,48,49,46,45,1976,1,1,,1,5,,,,4,3,,,36,,0,4,14,,13,1,,1,,,31,28,23,34,38,A2YGAEODJ5SSF6,PEB2bSC1TS981684WqYYm,pass,01808
2019-02-25 12:52:42,2019-02-25 12:52:52,0,67.242.39.239,100,9,1,2019-02-25 12:52:52,R_2PhzEgzZQtjwBn9,,,,,42.92999267578125,-76.56259918212890625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A314XJY8V1YL12,XXXX,small,XXXX
2019-02-25 12:56:30,2019-02-25 12:57:01,0,174.222.29.243,100,30,1,2019-02-25 12:57:01,R_3jU1z190DdvjvRq,,,,,38.7346038818359375,-121.23400115966796875,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A1ODYU3PCKDC0P,XXXX,small,XXXX
2019-02-25 12:39:54,2019-02-25 12:57:09,0,71.114.153.98,100,1034,1,2019-02-25 12:57:09,R_3QpczTTZWE4rcjL,,,,,40.3011016845703125,-76.58860015869140625,anonymous,EN,Chrome,69.0.3497.100,Windows NT 6.2,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A33LYSCQQU1YDJ,XXXX,pass,01906
2019-02-25 12:56:11,2019-02-25 12:57:12,0,184.18.59.253,100,61,1,2019-02-25 12:57:13,R_28ZoFgiBjx9DIsS,,,,,41.1053009033203125,-85.06240081787109375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3BPRPN10HJD4B,XXXX,small,XXXX
2019-02-25 12:57:59,2019-02-25 12:58:04,8,174.222.29.243,100,4,1,2019-02-25 12:58:04,R_1mmbjgxrxNTfRkk,,,,,38.7346038818359375,-121.23400115966796875,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1366x768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A1ODYU3PCKDC0P,XXXX,small,XXXX
2019-02-25 12:28:36,2019-02-25 12:59:28,0,74.192.231.85,100,1851,1,2019-02-25 12:59:28,R_1pm4ae1rTLna9CB,,,,,35.1544952392578125,-101.86409759521484375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,3,3,,,,,3,,3,no,no,It is wonderful,48,48,49,45,49,48,48,46,48,49,48,45,49,47,49,49,48,47,48,49,48,46,46,48,47,47,47,48,46,49,48,48,49,49,47,48,47,48,48,49,45,45,47,48,1985,1,"1,4",,2,,0-15,,,3,2,,33,,,16,2,14,,10,1,,1,na,na,26,28,37,19,45,A3VZ5K4RRT6NN8,PEB2bSC0TS1079960WqYYm,pass,01902
2019-02-25 12:13:40,2019-02-25 12:59:39,0,71.208.5.224,100,2759,1,2019-02-25 12:59:40,R_3nHv4dNVKWeAcn5,,,,,26.522796630859375,-81.7064971923828125,anonymous,EN,Chrome,72.0.3626.117,CrOS x86_64 11316.148.0,1366x768,3,3,,,,,4,I don't think I have any,3,No,No,Nature is the outside environment.,45,48,47,48,48,49,46,49,46,49,46,47,47,48,47,45,48,46,48,49,49,46,48,46,48,45,49,47,49,48,49,46,47,47,48,45,48,47,49,48,46,46,49,48,1978,1,2,,1,15,,,,2,2,,22,,,0,1,5,,1,1,,1,N/A,No,9,20,23,33,39,A2G0HRT8HS9HRZ,PEB2bSC0TS1743479WqYYm,pass,01804
2019-02-25 13:02:19,2019-02-25 13:02:22,0,50.109.235.222,100,3,1,2019-02-25 13:02:23,R_1k0PhB6xXTZ4vQa,,,,,44.990997314453125,-122.7626953125,anonymous,EN,Chrome,71.0.3578.98,Windows NT 6.1,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A33AZCOKCCTUXV,XXXX,fail,XXXX
2019-02-25 12:37:47,2019-02-25 13:04:28,0,69.255.108.243,100,1601,1,2019-02-25 13:04:29,R_1dpnU5dNZx678S9,,,,,39.276092529296875,-77.21309661865234375,anonymous,EN,Chrome,72.0.3626.96,Linux x86_64,1920x1080,2,1,"1,2,3,4,5,6",,,,"1,3",,1,"Bad weather can create some stress and anxiety. ",I think it has to do with slowing down a little so  you're more mindful of what's  going on.,Powerful forces such as life and ecosystems,46,47,48,46,47,48,47,47,48,48,47,46,48,46,47,47,47,47,46,48,48,48,47,48,48,48,48,47,46,48,47,48,47,48,47,46,46,47,46,48,47,47,47,47,1980,1,1,,3,,,15,,3,3,,,38,,5,4,3,,12,1,,1,,Everything was fine. Thanks. Maybe don't have an attention check on the last slide so people don't risk losing 20 minutes of their time.,21,30,29,16,35,A1GYBKY3JMM0PW,PEB2bSC1TS1034136WqYYm,pass,01904
2019-02-25 12:43:16,2019-02-25 13:04:32,0,68.44.254.102,100,1276,1,2019-02-25 13:04:33,R_2YbupI4PiYAIzBY,,,,,40.3227996826171875,-86.88809967041015625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,2,1,"1,2,3,4,5",,,,1,,1,Perhaps if you spend time in a bad climate or environment.,I know that when I spend time in nature I have a nice time. It makes me feel good.,"The natural world, trees, grass, just being outside where there isn't a lot of human structures or interactions.",46,47,49,49,47,49,48,46,47,46,45,45,49,48,47,46,49,46,49,46,49,48,47,46,46,45,45,49,48,48,48,49,49,47,48,48,45,49,49,47,46,49,46,49,1990,2,1,,"1,2",13,2,,,2,2,,13,,,0,2,16,,10,1,,1,All pictures loaded.,No comments.,14,41,40,33,30,A4UIXESOEZI05,PEB2bSC0TS863676WqYYm,pass,01908
2019-02-25 12:21:49,2019-02-25 13:07:12,0,47.12.75.60,100,2723,1,2019-02-25 13:07:13,R_DT8kriOznp1Qgvf,,,,,42.8271942138671875,-88.74289703369140625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.1,1366x768,6,1,"1,2,3,4,5,6",,,,"1,2,3",,1,"Maybe when there is some kind of a storm, otherwise I feel nature is extreamly beneficial to everyone overall","I do not, thank you","Absolute beauty, living all around us  ",47,45,49,45,48,46,49,45,48,48,49,45,49,45,45,48,49,45,45,48,46,49,45,49,48,46,45,49,45,49,45,49,49,48,46,49,45,49,45,48,45,48,45,47,1984,2,1,,"1,2,3,4",0-13,18-21,21-34,13-18,3,3,,,21=34,,8,4,3,,13,1,,3,slow loading then they loaded. Blurry pic had to be placed in trash bin several times before it took,"I do not, thank you",32,44,45,10,38,A1KQ7F6KKWPWJB,PEB2bSC2TS1061243WqYYm,pass,01901
2019-02-25 13:11:21,2019-02-25 13:11:47,0,174.239.8.128,100,25,1,2019-02-25 13:11:47,R_1ezqY4K642rsHI8,,,,,21.3571014404296875,-157.9257965087890625,anonymous,EN,Chrome,71.0.3578.127,CrOS x86_64 11151.113.0,1536x864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,AKX9W0NF71OI7,XXXX,small,XXXX
2019-02-25 13:12:14,2019-02-25 13:12:24,0,174.71.60.245,100,10,1,2019-02-25 13:12:25,R_307afKJ6r0jBwLp,,,,,41.285400390625,-96.1493988037109375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A3B7TNVOISSZ2O,XXXX,small,XXXX
2019-02-25 12:57:05,2019-02-25 13:22:22,0,131.191.3.97,100,1517,1,2019-02-25 13:22:23,R_10vGYjRrBHLEHsu,,,,,47.2631988525390625,-122.499298095703125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,4,1,"1,3,4,5",,,,1,,1,"If you are in a place in nature with lots of insects biting you, or if the weather is terrible. ",no," the physical world collectively, including plants, animals, the landscape, etc.",49,45,49,45,49,45,49,45,49,49,49,45,49,45,49,49,49,45,45,49,45,49,45,49,49,49,45,49,45,49,45,49,49,49,49,49,45,49,45,49,45,49,45,49,1985,1,"1,6",,1,15,,,,3,1,3,,,,4,2,7,,11,1,,1,NA,no,40,45,45,8,46,A1FYFBIFYWTMJS,PEB2bSC0TS963760WqYYm,pass,02007
2019-02-25 12:57:58,2019-02-25 13:26:39,0,184.18.59.253,100,1720,1,2019-02-25 13:26:39,R_ezDR3eZrw3T8bol,,,,,41.1053009033203125,-85.06240081787109375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,5,1,"1,2,3,4,5,6",,,,1,,1,bad weather,no,"Outside, alive, freedom, life.  ",47,46,48,47,48,48,48,48,46,49,48,46,48,48,48,46,46,45,49,48,48,48,46,46,48,48,47,48,48,49,48,48,49,46,48,48,46,48,49,48,46,47,48,48,1978,2,1,,3,,,15,,3,3,,,41,,7,4,5,,14,1,,1,none,no,23,32,34,33,40,A3BPRPN10HJD4B,PEB2bSC1TS964665WqYYm,pass,02008
2019-02-25 13:05:22,2019-02-25 13:27:13,0,75.99.158.2,100,1311,1,2019-02-25 13:27:13,R_1QfICRcz0mUC0yJ,,,,,40.94769287109375,-74.06719970703125,anonymous,EN,Firefox,65.0,Windows NT 10.0,1920x1080,4,1,"1,2,3,4,5,6",,,,1,,1,I cannot,It just lets you unwind and forget everything else,"Everything that surrounds you is part of nature, man made or not",48,49,48,46,49,47,49,46,48,49,47,45,49,48,49,46,47,45,48,49,46,48,45,48,49,48,47,48,47,48,47,48,49,48,46,47,48,48,47,49,46,48,48,47,1983,1,3,,3,,,,,3,3,,,,,10,3,3,,15,1,,1,,,26,31,38,22,45,A39ROW50DWRRKT,PEB2bSC0TS874890WqYYm,pass,02012
2019-02-25 12:41:21,2019-02-25 13:27:15,0,198.46.248.56,100,2753,1,2019-02-25 13:27:15,R_29jnylXTLpfNKen,,,,,33.7552947998046875,-84.38860321044921875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 6.3,1364x768,7,1,5,,,,1,,1,NOTHING WRONG,GOOD,GODS GIFT,48,48,49,47,48,47,48,48,49,49,47,47,49,47,48,48,47,49,48,47,48,48,47,47,49,48,48,49,47,48,48,49,48,48,47,47,48,48,47,47,49,49,49,47,1997,3,1,,1,22,,,,3,1,22,,,,30,1,16,,8,1,,1,NO,GOOD,25,30,30,22,35,A3ULACFKAGPVU8,PEB2bSC0TS1763483WqYYm,pass,01907
2019-02-25 12:51:22,2019-02-25 13:27:37,0,108.34.21.224,100,2175,1,2019-02-25 13:27:38,R_1ML36Q9NnTkUaF7,,,,,42.974395751953125,-78.79489898681640625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,2,3,,,,,4,I don't care either way.,3,I have no intuitions towards nature.  There is no opposite to 0 on a scale that goes from negative (negative intuition) to positive (positive intuition),No.,A place not inhabited by industrialization.,47,47,47,45,47,48,47,45,49,47,45,47,47,45,47,45,49,47,45,47,47,49,49,49,47,45,45,47,45,47,48,49,47,49,48,45,45,45,45,47,47,47,47,47,1986,1,4,,1,15,,,,3,1,32,,,,0,3,5,,7,1,,1,N/A,No comment.,14,37,25,8,29,A2FLOH4DM8A4ZS,PEB2bSC0TS1161620WqYYm,pass,02004
2019-02-25 12:56:32,2019-02-25 13:29:39,0,107.4.125.131,100,1987,1,2019-02-25 13:29:40,R_3JgDwLMU77lvqwW,,,,,43.80670166015625,-83.005401611328125,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,6,1,"1,2,4,5",,,,1,,1,No,"I love the peace and quiet, very relaxing",Peace & Quiet,46,48,49,45,49,49,49,47,46,46,46,48,49,48,46,46,49,46,45,46,49,49,45,46,46,46,47,49,48,47,47,49,49,48,49,46,48,49,46,46,48,49,46,46,1964,1,1,,3,,,,,2,3,,,,,2,4,14,,12,1,,1,no problems,Had a good time. Thanks for having me.,15,34,41,22,23,A6UFJ075UVPVS,PEB2bSC0TS1242498WqYYm,pass,02006
2019-02-25 12:52:56,2019-02-25 13:29:54,0,69.243.81.82,100,2217,1,2019-02-25 13:29:54,R_1DMVq8oGAFnlInz,,,,,38.80780029296875,-77.05229949951171875,anonymous,EN,Firefox,65.0,Windows NT 10.0,1600x900,6,1,"1,2,3,4,5,6",,,,"1,3",,1,Being stuck outside during extreme weather conditions.,Spending time in nature has always had a positive effect on my mental health.,The parts of the world not created by human hands.,47,45,49,45,48,47,49,45,49,49,48,45,49,45,48,48,49,45,45,49,47,49,45,49,48,47,45,49,45,49,47,49,49,49,47,49,45,49,45,49,45,49,45,48,1988,1,1,,"2,4",,7,,8,3,2,,15,,,1,2,14,,15,1,,1,,I have no suggestions.,28,45,45,8,44,A26I76BUCO0LAO,PEB2bSC0TS1310269WqYYm,pass,02002
2019-02-25 13:01:39,2019-02-25 13:29:56,0,141.214.17.242,100,1697,1,2019-02-25 13:29:57,R_5iJiEmSAbqGIENz,,,,,42.306793212890625,-83.705902099609375,anonymous,EN,Chrome,71.0.3578.98,Windows NT 10.0,1920x1200,3,1,"1,2,3,4",,,,"2,3",,3,"Went on a walk in a preserve near my house and thought it would be okay and it was very relaxing. The snow had begun to melt and the parking area was very slushy so leaving was very difficult because our car tire did nothing but spin. I had to put floor mats under the tire and each time we back out and turned had to use the mat again to get into the next position. It was very stressful and all the relaxing and good feelings from the walk were out the window. So to sum it up the weather was better, a little warm but caused the snow to be slushy and leaving was a pain.",n/a,As the natural environment of the planet.,48,45,48,45,48,46,48,48,47,49,47,45,49,48,46,46,49,46,48,48,45,48,48,47,49,46,48,47,46,49,45,47,48,48,45,49,46,48,46,48,45,48,46,48,1985,1,1,,3,,,17,,3,3,,,3,,4,2,3,,11,1,,1,n/a,N/a,30,36,32,21,43,A2XMFTY9WB05U6,PEB2bSC2TS1003495WqYYm,pass,02009
2019-02-25 13:07:47,2019-02-25 13:32:40,0,73.225.242.101,100,1493,1,2019-02-25 13:32:41,R_1LN0WT3LsI3XA4B,,,,,48.7989959716796875,-122.4499053955078125,anonymous,EN,Firefox,65.0,Windows NT 10.0,1920x1080,3,1,"1,2,3,4,5,6",,,,"1,2,3",,1,"I guess if something traumatic happened to you in nature, like getting hurt or something.",No.,"Anywhere undisturbed by businesses and stuff and where it feels undisturbed by humans, but this could be somewhere truly ""wild"" or an area cared for by humans.",45,48,48,49,47,49,48,46,45,48,47,46,48,49,48,46,46,46,49,48,49,45,46,45,48,45,48,48,48,48,49,48,48,45,49,45,46,47,49,48,46,48,47,48,1993,2,1,,3,,,15,,3,2,,2,,,2,2,16,,1,1,,1,,"The study was fine, pay is a bit low for the time that it took.",11,27,34,39,36,A11FFJZ0C984W4,PEB2bSC0TS858188WqYYm,pass,02101
2019-02-25 11:50:36,2019-02-25 13:37:01,0,104.53.207.65,100,6385,1,2019-02-25 13:37:01,R_2TTRGgnOYegOLAr,,,,,29.722900390625,-98.0742034912109375,anonymous,EN,Chrome,71.0.3578.98,Linux x86_64,1366x768,4,1,"1,2,3,4,5,6",,,,"1,2",,1,If the weather is bad and I am stuck in it.,"Whenever I am outside, I notice the wind, as it blows against me and I feel as if God is reminding me that the Earth is a treasure that should be taken care of.","Outside, where it is alive and green.",48,46,48,45,48,46,48,46,48,48,48,46,48,46,48,49,48,46,45,49,46,48,46,48,48,46,46,48,46,48,46,48,48,49,46,48,46,48,46,48,45,48,46,48,1978,1,1,,1,30,,,,3,1,30,,,,10,3,16,,14,1,,1,,,31,36,36,13,42,A11Q8U6QTT8KGF,PEB2bSC0TS5539958WqYYm,pass,01707
2019-02-25 13:12:49,2019-02-25 13:37:16,0,174.71.60.245,100,1466,1,2019-02-25 13:37:16,R_12xw4VI4DHYgyzp,,,,,41.285400390625,-96.1493988037109375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,4,1,"1,2,3,4,5",,,,"1,3",,1,"I think that trying to spend time in nature can on occasion be frustrating, such as when weather doesn't cooperate, but overall it is beneficial.",no,Places where there is little evidence of man and you can see plants and wildlife.,47,46,49,45,49,48,48,45,49,49,47,45,49,46,49,48,48,45,45,48,48,48,45,49,49,46,48,49,45,48,49,49,49,49,47,48,46,49,45,49,49,48,45,45,1979,1,1,,4,,,,15,2,4,,,,39,2,4,7,,13,1,,1,,,21,36,45,9,38,A3B7TNVOISSZ2O,PEB2bSC0TS971273WqYYm,pass,02103
2019-02-25 12:52:11,2019-02-25 13:39:30,0,173.172.151.222,100,2839,1,2019-02-25 13:39:31,R_2rrrjQagfi4DKDO,,,,,32.925994873046875,-96.9665985107421875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1366x768,6,1,"1,2,3,4,5,6",,,,1,,1,None,No,"The surroundings around the world before the human existence,nature is the only first person to be alive.Nature cannot be destroyed,only natural resources can be destroyed.Nature is the only true language,culture,religion,caste for the whole human beings and the animals.Without nature there is no future.",48,46,48,46,48,48,47,46,48,48,48,46,48,48,48,48,49,45,45,48,48,49,46,49,48,48,45,48,46,48,48,48,48,48,48,48,46,49,46,46,48,48,45,48,1981,2,3,,"1,2,3",2,25,10,,3,1,1,,,,1,1,7,,17,1,,1,None,No,26,38,39,16,34,AWKUOA7M4P8YI,PEB2bSC0TS2101294WqYYm,pass,02001
2019-02-25 13:02:27,2019-02-25 13:43:00,0,50.109.235.222,100,2432,1,2019-02-25 13:43:00,R_2f8AhpkadOAduxj,,,,,44.990997314453125,-122.7626953125,anonymous,EN,Firefox,65.0,Windows NT 6.1,1920x1080,6,1,"1,2,4,5,6",,,,1,,3,when it is uncomfortable to be outside like when you are sick and the temperature is uncomfortable,none,our natural environment when we arent indoors,47,49,47,48,47,47,49,45,45,49,46,45,47,49,49,47,46,45,49,49,47,49,47,45,47,48,46,47,49,48,49,47,47,45,48,45,48,47,49,47,47,47,49,46,1979,1,1,,4,,,,,4,4,,,,,4,4,3,,1,1,,1,,,20,30,29,39,35,A33AZCOKCCTUXV,PEB2bSC0TS1307262WqYYm,pass,02011
2019-02-25 13:15:14,2019-02-25 13:43:10,0,96.33.17.27,100,1676,1,2019-02-25 13:43:11,R_3iO6LnVPgYA5YPD,,,,,36.310699462890625,-82.3809967041015625,anonymous,EN,Firefox,65.0,Windows NT 10.0,1600x900,4,1,"1,2,4",,,,1,,3,"I have spent most of my life in cities, so any nature exposure has been relaxing or theraputic","Spending time in nature simplifies life in general, allowing for fewer interference from outside factors.",Anywhere outside and away from modern development.,47,46,49,45,48,47,49,46,49,48,48,45,49,45,48,48,48,45,46,48,46,47,45,49,48,47,45,49,46,48,46,48,49,49,47,48,46,49,45,48,46,48,45,47,1973,1,1,,1,15,,,,2,2,,9,,,3,3,16,,14,1,,1,none,none,29,38,44,10,38,A3R5OJR60C6004,PEB2bSC0TS901787WqYYm,pass,02105
2019-02-25 13:46:07,2019-02-25 13:46:11,0,165.123.104.10,100,4,1,2019-02-25 13:46:11,R_3DoKNhL16DACIxe,,,,,39.9597015380859375,-75.19950103759765625,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,APAWF1D8M2BOM,XXXX,small,XXXX
2019-02-25 13:46:56,2019-02-25 13:47:11,0,76.231.20.18,100,14,1,2019-02-25 13:47:12,R_2rC1HsikyovCska,,,,,35.62109375,-97.47570037841796875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A2FZFVZYY4DJ7X,XXXX,small,XXXX
2019-02-25 13:09:12,2019-02-25 13:47:56,0,99.57.35.40,100,2324,1,2019-02-25 13:47:56,R_sj2zQhh8V8DqSrv,,,,,42.3542022705078125,-87.8650970458984375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1280x720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,A2XKVWHXJV0HWZ,XXXX,small,XXXX
2019-02-25 13:01:32,2019-02-25 13:48:40,0,216.249.194.203,100,2827,1,2019-02-25 13:48:40,R_2t3O7iZxzLZrbk5,,,,,43.5316925048828125,-96.243896484375,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,2560x1440,5,1,"1,2,3,4,5,6,7",Better Sex,,,1,,1,If it is an area inhabited by dangerous animals that are territorial and attack trespassers.,Its a isolating but connecting experience.,"Something that grows, is natural and untouched mostly by humans and inhabited by animals.",46,46,49,46,48,48,49,46,48,49,48,45,49,46,48,48,48,46,46,48,48,46,45,48,48,48,46,49,46,49,48,48,49,49,48,48,45,48,45,48,46,48,45,46,1988,1,1,,"2,3,4",,3-16,1-3 19-30,17-19,2,4,,,,1 year current,0,4,14,,13,1,,1,,,24,37,42,14,38,A2ZJS73XSSMRTD,PEB2bSC0TS1670476WqYYm,pass,02010
2019-02-25 13:20:32,2019-02-25 13:49:00,0,174.85.209.241,100,1707,1,2019-02-25 13:49:00,R_12JyzNr6DesHn1b,,,,,34.831695556640625,-86.8867034912109375,anonymous,EN,Chrome,72.0.3626.119,Windows NT 10.0,1366x768,6,1,"1,2,4,5",,,,"1,3",,1,While on vacation once at a beach we had to evacuate because of a hurricane,No,"Nature is very importance to humans it's needed to survive and thrive, it was provided by the natural world around us",48,48,48,48,48,47,48,48,46,49,47,46,48,48,48,48,48,47,48,48,47,47,47,49,48,48,48,48,48,49,48,47,48,47,48,48,47,48,48,49,45,48,47,47,1992,1,1,,4,,,,26,2,4,,,,26,10,4,14,,14,1,,1,,,27,29,31,28,41,A2UYZFH5VT5R3H,PEB2bSC1TS961294WqYYm,pass,02107
2019-02-25 13:07:39,2019-02-25 13:53:09,0,71.28.123.112,100,2730,1,2019-02-25 13:53:09,R_24UGJ9k8NGooeTn,,,,,38.0612030029296875,-84.4582977294921875,anonymous,EN,Chrome,72.0.3626.109,Windows NT 10.0,1920x1080,3,1,"1,2,4,5",,,,1,,1,"when it is bad out like raining with land sides ","I feel it is really great to get and see things that others do not see ",is a place that God has made for all to see in wonder,47,45,49,46,49,47,45,46,49,49,48,45,49,48,47,45,49,45,48,48,48,49,45,49,47,47,46,49,45,47,46,49,49,48,49,49,45,49,46,48,47,48,46,47,1956,2,1,,4,,,,25000,3,4,,,,25000,12,4,5,,9,1,,1,no problems,"I did not understand if I was to find a blurry picture in each test , not for sure on that but did put the ones I saw in the trash",25,39,43,17,34,A1MTRZDRKNB9GV,PEB2bSC0TS984389WqYYm,pass,02102
